original_index,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,ai_likelihood
489536,1,Not worth it,Does not stay connected,[],B0BTPDTTWZ,B0C8D9PP6X,AHLZ2UKTVI6URZ73ZXOYDZQAKFIA,2023-05-16 16:15:43.133,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":4,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/2426a680-3684-4dda-8a36-73c2dfba720c"",""feedback"":""Your Text is Human Written"",""input_text"":""Does not stay connected"",""id"":18287007}}"
291357,3,Keyboard Not Quiet,The mouse is nice and is more on the quiet side with the clicks. The keyboard though is a different story. The battery compart isn't snug so when you type the batteries rattle. Even if you try to type slow and lightly touch the keyboard. If the cover on the battery compact would fit more snug then it wouldn't be an issue.,[],B088D126GD,B0C5J15H69,AERAE5TEKFROTOMNCKLXYJCREXOA,2023-03-30 12:18:59.946,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":"""",""h"":[],""hi"":[],""textWords"":62,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/783a2134-c21e-4931-863d-e362ecc8c69b"",""feedback"":""Your Text is Human Written"",""input_text"":""The mouse is nice and is more on the quiet side with the clicks. The keyboard though is a different story. The battery compart isn't snug so when you type the batteries rattle. Even if you try to type slow and lightly touch the keyboard. If the cover on the battery compact would fit more snug then it wouldn't be an issue."",""id"":18287008}}"
692932,5,It's nice,Perfect for what I needed.  Nice metal body and I mounted it behind my home bar.,[],B0924BD4RX,B0924BD4RX,AEPMCUGAIFKOZVIDTUKOZFRXDQDQ,2023-01-19 21:24:34.725,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":16,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/9107a552-25a3-4f05-93e8-135c4b41c562"",""feedback"":""Your Text is Human Written"",""input_text"":""Perfect for what I needed.  Nice metal body and I mounted it behind my home bar."",""id"":18287011}}"
277949,5,Great job,Good,[],B07LCSZFVZ,B07LCSZFVZ,AHEFYEALKFFB75DL6B7RHO5VX3PA,2023-02-21 20:08:06.108,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":25,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":0,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[0],""specialSentences"":[""Good""],""originalParagraph"":""2025/2/10/95de8cec-74ad-4178-b971-b87754f024fa"",""feedback"":""Your Text is Most Likely AI/GPT generated"",""input_text"":""Good"",""id"":18287012}}"
430242,5,Quality sound,Sound good for meetings and music.,[],B09BF64J55,B09LHJRPVL,AHM4J4XHXHGJSAEDRM2KXJ54A56Q,2023-03-07 21:29:38.195,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":6,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/a7c0c57b-717c-489f-a499-b2e575296011"",""feedback"":""Your Text is Human Written"",""input_text"":""Sound good for meetings and music."",""id"":18287014}}"
179405,5,Perfect AddOn,Works Perfectly as a high-speed hub and works flawlessly with Linux.,[],B09DKMMBLF,B09DKMMBLF,AFOEQ7Z4ZKP7IHC7YKYO4DRB4XOQ,2023-04-05 17:28:41.522,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":11,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/bd80be65-5c0e-4852-a7d6-6bc1937dab8f"",""feedback"":""Your Text is Human Written"",""input_text"":""Works Perfectly as a high-speed hub and works flawlessly with Linux."",""id"":18287015}}"
473916,3,"Good price, quality a little less than expected.","Unit has what sounds like an echo from within the cabinet, various programs. Sounds like bass is too high, but isn’t. Problem holding picture, unlike previous TV with same antennae. Picture doesn’t always sync with voice.",[],B0BCMRRKRX,B0BL5QGX27,AEFCOGN74GIIKHX6GSXME6UGCAHQ,2023-03-22 17:35:14.249,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":36,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/3ac981a7-3209-44b0-afbb-24ba59bfa458"",""feedback"":""Your Text is Human Written"",""input_text"":""Unit has what sounds like an echo from within the cabinet, various programs. Sounds like bass is too high, but isn’t. Problem holding picture, unlike previous TV with same antennae. Picture doesn’t always sync with voice."",""id"":18287016}}"
100460,5,Love this,So much better than using the router app,[],B0916RDGMD,B0916RDGMD,AGPPRQWX6ZLV3OJ5A7BDGRZCFKCQ,2023-02-18 03:54:24.404,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":8,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/5dbfa140-1c8b-43f4-89dd-ea7ff5b99c7c"",""feedback"":""Your Text is Human Written"",""input_text"":""So much better than using the router app"",""id"":18287017}}"
710452,4,Health helper,Its the best to use to meter and maintain a healthy weight and fitness,[],B09SNTPGHL,B098NCQ2Y7,AEAIDB5RQDG7RXZCE4GNN7HG5SRA,2023-03-02 10:13:57.552,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":14,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/ac3368c7-da36-4ebb-872b-4c14d86fc494"",""feedback"":""Your Text is Human Written"",""input_text"":""Its the best to use to meter and maintain a healthy weight and fitness"",""id"":18287019}}"
210721,5,Perfect solution,"I really like this product.  The only thing I would add is a way to responsibly dispose of dead batteries.  This could be as simple as the closest recycling center, or the option to pre-purchase a recycling product.",[],B089F9YDFC,B089F9YDFC,AFSCI35KGXEH4TVGSU7G47UQHB3A,2023-02-25 19:19:42.084,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":38,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/878d1c00-13b2-492d-8945-3f653036b7ae"",""feedback"":""Your Text is Human Written"",""input_text"":""I really like this product.  The only thing I would add is a way to responsibly dispose of dead batteries.  This could be as simple as the closest recycling center, or the option to pre-purchase a recycling product."",""id"":18287020}}"
117749,5,Upgraded my Strimmers to L-Connect 3,"Not much to say other than I wish I didn't have to buy this... But I did just to get the L-Connect 3 compatibility on my GPU and CPU strimmers in my case. Works well, much easier to control via the L-Connect 3 UI than the previous controller.",[],B09ZKSPKCF,B09ZKSPKCF,AF7XUVJRK5GH4DPTJ3AMXHNBWBXA,2023-01-17 04:48:59.332,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":48,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/29d1b842-af74-47b9-b27f-cff3437ac3f8"",""feedback"":""Your Text is Human Written"",""input_text"":""Not much to say other than I wish I didn't have to buy this... But I did just to get the L-Connect 3 compatibility on my GPU and CPU strimmers in my case. Works well, much easier to control via the L-Connect 3 UI than the previous controller."",""id"":18287021}}"
766171,1,Only works for short time - pure garbage,"I had it for 6 months and slowly it stopped working. Do not buy it, it's not durable, bad quality electronic. I was using a Levono laptop. Pure garbage!",[],B09TRBKVP9,B08397MVWD,AEAHPNT3F7ZR5AC3VCCJIMYJ3RHA,2023-03-01 18:10:00.736,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":29,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/318bc710-5894-454a-a153-c98d41ce0c6d"",""feedback"":""Your Text is Human Written"",""input_text"":""I had it for 6 months and slowly it stopped working. Do not buy it, it's not durable, bad quality electronic. I was using a Levono laptop. Pure garbage!"",""id"":18287022}}"
642907,5,Works with iPencil and other generic Stylus,Rapid charge - holds stylus and iPencil in place magnetically - very good price.<br /><br />A good alternative to charging through the iPad.<br /><br />So far there are no negatives to this charger.,[],B0BNQGMPPS,B0BNQGMPPS,AFM547QM4CRI4YUZIL35H3WNSVUA,2023-01-03 21:25:26.284,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":33,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/c10b5cc2-2c89-4264-8472-67aba1a51283"",""feedback"":""Your Text is Human Written"",""input_text"":""Rapid charge - holds stylus and iPencil in place magnetically - very good price.<br /><br />A good alternative to charging through the iPad.<br /><br />So far there are no negatives to this charger."",""id"":18287023}}"
850367,5,great value,Tight fit but looks better than theoriginal,[],B088LMR661,B088LMR661,AHQ4IC6NDRBVCYS4IGMTPKYPEL3Q,2023-03-13 17:47:51.589,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":7,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/df24d77d-2aa8-4c8e-b79e-47e4b5f5c236"",""feedback"":""Your Text is Human Written"",""input_text"":""Tight fit but looks better than theoriginal"",""id"":18287024}}"
519268,5,GREAT FOR LONG SPACES,EASE TO USE,[],B076FPGWNZ,B0BGS23YKX,AEB2QZNNDHFS4RRMMD6MLXBGFMJA,2023-01-17 03:18:51.779,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":3,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/8721b9bd-9174-460c-a48a-56e84ed78de7"",""feedback"":""Your Text is Human Written"",""input_text"":""EASE TO USE"",""id"":18287025}}"
620729,5,👍👍👍👍👍👍,👍👍👍👍👍👍👍👍,[],B07QDPRYYD,B0B62PR5FN,AF7EWE6EBBCGCUH2ACP6EWZL2W5A,2023-02-26 21:10:34.779,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":25,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":0,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[0],""specialSentences"":[""👍👍👍👍👍👍👍👍""],""originalParagraph"":""2025/2/10/e629eb71-0d2e-4527-bde1-972b0e915a8f"",""feedback"":""Your Text is Most Likely AI/GPT generated"",""input_text"":"""",""id"":18287026}}"
298115,1,Super cheap crap,All you get is red and green light for charge. Says it has over charge protection..... I Highly Doubt it,[],B09CK9KV4D,B09CK9KV4D,AFIKFGFP5H3HUVZBUBRKFPYL6AKA,2023-04-18 20:31:50.896,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":20,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/49c7ea87-318c-47a6-a7cf-64381746e565"",""feedback"":""Your Text is Human Written"",""input_text"":""All you get is red and green light for charge. Says it has over charge protection..... I Highly Doubt it"",""id"":18287027}}"
666789,5,Excellent,Excellent,[],B076FPGWNZ,B0BGS23YKX,AFMHRYYFGQQWXM42FLT46ZINHB6A,2023-01-01 15:02:08.468,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":25,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":0,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[0],""specialSentences"":[""Excellent""],""originalParagraph"":""2025/2/10/127e8c15-c8bd-4042-bc99-95f7234dee93"",""feedback"":""Your Text is Most Likely AI/GPT generated"",""input_text"":""Excellent"",""id"":18287028}}"
284154,5,Quality,These headset is amazing crystal clear battery life is great,[],B09ZYDRCZV,B0C7MLSC6G,AFGWGD3U7CS5BZUXCOIHZKNK3VEA,2023-03-10 13:30:49.708,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":10,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/3f2006bb-f2b6-4447-9454-d11824583785"",""feedback"":""Your Text is Human Written"",""input_text"":""These headset is amazing crystal clear battery life is great"",""id"":18287029}}"
80516,5,Freed up a lot of space on my Podcasting desk.,"Great little stand well-weighted base and I'm not worried about everything tipping over. This stand was easy to put together and it is doing a great job of holding my Podcasting studio Sony camera secure. I wanted to free up space and recover a tripod that I have been using for my studio camera and this has fit the bill perfectly.<br />I would be a little concerned about the ball head if I was going to be constantly mounting and dismounting my camera. It is good but not great but for my static use, no worries.<br />DKH","[{'small_image_url': 'https://m.media-amazon.com/images/I/413eSS895PL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/413eSS895PL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/413eSS895PL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71SU2g-4DuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71SU2g-4DuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71SU2g-4DuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BRXQVC3Y,B0BRXQVC3Y,AFATSINOGRPZTJEDIW757DJ6HAXQ,2023-04-01 16:46:05.215,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":97,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/6fef49ef-aba9-4a0e-82b1-59cbd8303c12"",""feedback"":""Your Text is Human Written"",""input_text"":""Great little stand well-weighted base and I'm not worried about everything tipping over. This stand was easy to put together and it is doing a great job of holding my Podcasting studio Sony camera secure. I wanted to free up space and recover a tripod that I have been using for my studio camera and this has fit the bill perfectly.<br />I would be a little concerned about the ball head if I was going to be constantly mounting and dismounting my camera. It is good but not great but for my static use, no worries.<br />DKH"",""id"":18287030}}"
976880,3,Easy install,This booster was super easy to install by cell phone. The range of the booster is not so good.  My home is just over 3000 sq ft. and it does not reach the entire house.,[],B0BXF91QHV,B0BXF91QHV,AG7YXP72SM7MHWDPB4ESEWWYH3RA,2023-04-03 17:26:10.427,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":35,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/7edcc6a3-62a0-41f0-a60b-0a51cc642e25"",""feedback"":""Your Text is Human Written"",""input_text"":""This booster was super easy to install by cell phone. The range of the booster is not so good.  My home is just over 3000 sq ft. and it does not reach the entire house."",""id"":18287031}}"
787691,5,Nice Product,My wife loves it and looks good also.,[],B07ZV6WY4Y,B08MBX4FNC,AEMIQFPHMUI2NYBZU3SURNKIF2PA,2023-02-03 14:29:10.545,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":8,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/db550994-7c77-4886-a521-0381a8ab75ba"",""feedback"":""Your Text is Human Written"",""input_text"":""My wife loves it and looks good also."",""id"":18287032}}"
431955,4,A good little kit for hiding wires in a wall,"I ordered this to run a few cables behind the wall in my son's room for his TV.  This kit was perfect for this as it comes with the hole covers and the tool to cut a nice circular hole in the drywall to pass the wires/cables thru. The hole covers are a 2 piece design that allow the inner part to anchor itself to the wall and then press the visible cover part into it for a nice a clean look.<br /><br />My only issues where this: #1- The covers have a smell to them that take a while to dissipate and it's not a nice smell at all. #2- the hole saw bit was for a drill with a chuck and all my drills are a hex quick release. So I had to barrow an old corded drill with a standard chuck bit in order to even use this. (This is why I took away 1 star overall on the review.)<br /><br />Overall, I still think this is a good little kit but I would change the above mentioned issues to make it an even better kit.",[],B0BCHZ5HVH,B0BCHZ5HVH,AFB4Y7JLA6SPTEQPQDPASPWBPQZA,2023-01-18 00:08:57.552,1,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":"""",""h"":[],""hi"":[],""textWords"":189,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/8c95a872-a400-45ee-8293-a26bf9643109"",""feedback"":""Your Text is Human Written"",""input_text"":""I ordered this to run a few cables behind the wall in my son's room for his TV.  This kit was perfect for this as it comes with the hole covers and the tool to cut a nice circular hole in the drywall to pass the wires/cables thru. The hole covers are a 2 piece design that allow the inner part to anchor itself to the wall and then press the visible cover part into it for a nice a clean look.<br /><br />My only issues where this: #1- The covers have a smell to them that take a while to dissipate and it's not a nice smell at all. #2- the hole saw bit was for a drill with a chuck and all my drills are a hex quick release. So I had to barrow an old corded drill with a standard chuck bit in order to even use this. (This is why I took away 1 star overall on the review.)<br /><br />Overall, I still think this is a good little kit but I would change the above mentioned issues to make it an even better kit."",""id"":18287033}}"
917921,1,LAST ONE SEASON,I used these bags to fill with sand as counterweight during plowing season. Worked fine for a couple of months. These bags degrade rapidly when sitting outside.,[],B00PZRNVRM,B0912R5H3L,AHWBCST42OWIGFS7SPV5XK5UY3UQ,2023-01-19 14:33:16.371,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":27,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/cc07a1f4-ff36-4158-b609-1da4e8a8c9ef"",""feedback"":""Your Text is Human Written"",""input_text"":""I used these bags to fill with sand as counterweight during plowing season. Worked fine for a couple of months. These bags degrade rapidly when sitting outside."",""id"":18287034}}"
718351,1,Tablet will all of a sudden stop powering on. (Brand new),This will be the 2nd time in less than a month that I am going to have to return my son's tablet. It works fine and then all of a sudden it powers off and will not turn back on. My other sons tablet (same exact one) has worked perfectly since he got it for Christmas (2022).,[],B08F5LQCYP,B08YFJYD5Z,AHQWZANMIF6KD4ABZSGBZT3CYGEA,2023-01-29 02:19:13.661,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":62.5,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[""This will be the 2nd time in less than a month that I am going to have to return my son's tablet."",""It works fine and then all of a sudden it powers off and will not turn back on.""],""hi"":[],""textWords"":57,""aiWords"":40,""fakePercentage"":58.86,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/6c6c7bf4-376b-4131-bbd6-0368dd324c30"",""feedback"":""Your Text is Likely Human written, may include parts generated by AI/GPT"",""input_text"":""This will be the 2nd time in less than a month that I am going to have to return my son's tablet. It works fine and then all of a sudden it powers off and will not turn back on. My other sons tablet (same exact one) has worked perfectly since he got it for Christmas (2022)."",""id"":18287035}}"
760013,5,Great MP3 Player,"I was kind of skeptical if this will work with my car Bluetooth, but definitely it was a great choice. Now I have all my music and recorded podcasts organized in one device. Since I started using this item my mobile data usage went down considerably as I used to stream all my music online while driving. Very easy to use and connect.",[],B0B767JB17,B0B767JB17,AGYGRIQKIVED4MGBPUGFUV2RTHSQ,2023-03-07 18:08:15.493,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":63,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/4e616960-c175-476e-aaf6-6eaedc6e6d2d"",""feedback"":""Your Text is Human Written"",""input_text"":""I was kind of skeptical if this will work with my car Bluetooth, but definitely it was a great choice. Now I have all my music and recorded podcasts organized in one device. Since I started using this item my mobile data usage went down considerably as I used to stream all my music online while driving. Very easy to use and connect."",""id"":18287036}}"
461597,3,I had wrong tv,"Upgrade in home system, third tv",[],B015UKRNGS,B09JQLTLG3,AFAM3PHPXBK3P5NO7WU2QY3S5WOQ,2023-01-23 12:56:27.015,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":6,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/97acfdae-e00b-433c-9e42-18329aba41ab"",""feedback"":""Your Text is Human Written"",""input_text"":""Upgrade in home system, third tv"",""id"":18287038}}"
609543,5,Great case for the Samsung A8 Tablet,This case provides sturdy protection while adding the functionality of a rotating kick stand and the convenience of an adjustable hand strap. It makes using the tablet a pleasure!,[],B09Q82C4M3,B09SZDDHZP,AH5UFKA77MDNEG5Q3NJRLGXQYEFQ,2023-02-03 04:32:36.637,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":29,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/44fb1d45-57f8-48cf-8c02-9f2680799279"",""feedback"":""Your Text is Human Written"",""input_text"":""This case provides sturdy protection while adding the functionality of a rotating kick stand and the convenience of an adjustable hand strap. It makes using the tablet a pleasure!"",""id"":18287040}}"
262107,4,OK for what we need it for,"I have 6 of these blink minis at two different properties. They work for what we need them for and you can pay for a subscription for recording purposes. The app is easy to use. The picture quality is decent, but about 75% of the time the feedback is horrible. I only view without sound now because it’s so irritating. If someone has come up with a fix, please let me know!",[],B07X6C9RMF,B0BWD4WGJB,AEGF6ACKCRPZSOBKUIHL7ZBMBJLA,2023-02-05 03:02:58.884,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":"""",""h"":[],""hi"":[],""textWords"":72,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/91374df1-42ed-4fc2-af16-f7d066c4a5c1"",""feedback"":""Your Text is Human Written"",""input_text"":""I have 6 of these blink minis at two different properties. They work for what we need them for and you can pay for a subscription for recording purposes. The app is easy to use. The picture quality is decent, but about 75% of the time the feedback is horrible. I only view without sound now because it’s so irritating. If someone has come up with a fix, please let me know!"",""id"":18287041}}"
330149,1,Out dated.,"Most apps like Disney plus, paramount plus, and many other don’t work on device. Says my tv isn’t new when it’s a 65 inch smart 4k. Highly recommend roku instead. Sad purchase.",[],B08XVYZ1Y5,B0C3NMZ2C7,AHJMDVZNXJ2QYLP3YIULVRG3TEEQ,2023-01-25 14:10:31.009,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":32,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/4419fd7d-7daf-4f66-8070-063744dafb9a"",""feedback"":""Your Text is Human Written"",""input_text"":""Most apps like Disney plus, paramount plus, and many other don’t work on device. Says my tv isn’t new when it’s a 65 inch smart 4k. Highly recommend roku instead. Sad purchase."",""id"":18287042}}"
219011,1,Not worth to buy,Cheap material and bad quality of pictures. Dont waste your money,[],B0BTRY7GTQ,B0C241PT3V,AHWXS5C7M3AKDCJM2TDAYSR34MHA,2023-04-06 16:23:01.435,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":11,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/4fad042c-cb1c-4b17-88fc-27cec3ee7199"",""feedback"":""Your Text is Human Written"",""input_text"":""Cheap material and bad quality of pictures. Dont waste your money"",""id"":18287043}}"
