,original_index,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,ai_prob
478,410305,5,Take your time,Easy to install. Don’t rush. Good comes in double pack i case you make a mistake you have back up,[],B0BDKJFRX4,B0BPX9HLMN,AFL6GQQLIH6Q4BLKBBTICF6Z5ZQQ,2023-03-13 12:50:58.138,0,True,0.9969549179077148
479,862219,5,Perfect gift,Granddaughter loved it,[],B0895Y8J78,B0895Y8J78,AELDBTHTG3SUOE53CDAB5K3XTNKQ,2023-03-11 16:28:03.462,1,True,0.9896225929260254
480,174382,5,"Really nice, powerful small computer","I've been on the search for a computer I can use as an emulation device hooked up to my TV.  This one pretty much perfectly fits that need.<br /><br />Packaging is very plain but the computer is well-packed.  You get a power cord, mounting hardware and an HDMI cable.<br /><br />Setup is a piece of cake, just power it up, finish the Windows registration stuff and you're off and running.  There's minimal bloatware installed - basically none.<br /><br />Performance is terrific.  The 16 gigs of RAM really helps and you've also got an NVME drive so everything feels very responsive.<br /><br />For gameplay, this works well for emulation.  Everything up through Dreamcast is a piece of cake.  Beyond that, it's a little hit and miss.  With the lack of dedicated graphics hardware, don't expect to play PS3 games or AAA titles through Steam or the like.  Just not going to happen.<br /><br />My only gripe is the Wifi.  Absolutely could not get it to connect at top speeds to my router.  Tried everything and just could not.  That stunk but is not a huge dealbreaker for my use case.  Your mileage might vary.<br /><br />Overall, this is an excellent computer that can handle pretty much everything you throw at it outside of modern games.  It's quiet, powerful, has lots of RAM, lots of disk drive space (1 TB) and works great.  Perhaps a touch overpriced but a solid device nonetheless.","[{'small_image_url': 'https://m.media-amazon.com/images/I/610EuW+5FgL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/610EuW+5FgL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/610EuW+5FgL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61vt1ITzPsL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61vt1ITzPsL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61vt1ITzPsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71Moq8OGPAL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Moq8OGPAL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Moq8OGPAL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71QJf5Qk7rL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71QJf5Qk7rL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71QJf5Qk7rL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71TK7jElcxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71TK7jElcxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71TK7jElcxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71tSAShufNL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71tSAShufNL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71tSAShufNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B091FJM8MX,B091FJLKDF,AFDAVTF6ZDYJPUYXOVIA7JWHGCFA,2023-02-06 04:13:00.553,1,False,0.0038432658184319735
481,735953,5,good value for a lovely ipad pro keyboard,"Price is really good for such a keyboard works with ipadpro 12.9.<br />Sturdy, easy to use and battery life seems good too.<br />It turns my ipad into a laptop!",[],B0BFW5SXX2,B0BZMSSLBM,AEMK43GGSPVGW6TQFW3BS7COT7AA,2023-02-02 23:24:45.868,0,True,0.9996232390403748
482,565301,5,I love it!,This little thing is alot louder than I expected it to be!! It’s really cute and not too big but the sound is really good. This will definitely be getting used a lot this summer.. perfect for family gatherings.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/710dQNjdK9L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/710dQNjdK9L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/710dQNjdK9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BGYGXW7T,B0C29W8B7P,AEA6QOWQBEDUOOAFVVJ7VWXATEEA,2023-03-30 05:22:51.920,0,False,0.9972394704818726
483,234492,3,Terrible on your Pencil Nibs - Try the Bellemond Protectors instead,"Destroyed two nibs in one full week of note-taking. I'm glad I found the Bellemond Kent instead, much better screen visibility and it is gentler on your Apple pencil tips.",[],B07QMV54LY,B07QMV54LY,AGY2LLIWGNMWB4H3N3XTJKZSNXAA,2023-03-05 01:20:47.420,1,True,0.997739315032959
484,258824,2,Stop working after 3 months,"For the 3 months while the item worked, the sound was good and the controls on the unit worked well too.  In the fourth month, the entire headset stop working.  The quality (ie: the ear cushion is cheap and rough on the ear.  Not worth the $",[],B088CR6124,B0C52F65SW,AFNAOR7RI67J6VYUAZGHMPGLZQ3Q,2023-01-04 16:36:11.879,0,True,0.9995690584182739
485,667080,1,Not 150W,Amplifier is rated for 100W max and provided power supply is only 36W (12W x 3A). So the output will be 36W max (may be possible to be closer to 100W with a better power supply).,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71aJtzKWjYL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71aJtzKWjYL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71aJtzKWjYL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71aonlEpsLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71aonlEpsLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71aonlEpsLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08RS7XQZL,B08RS7XQZL,AHXJ5DLEVZPUVISEJ4LICWFTE5QA,2023-04-26 14:58:33.488,0,True,0.9620824456214905
486,433172,4,Works so far,Seems a little flimsy but it's working so far.,[],B0BM4622TL,B09M9W6WZV,AHKBRLRGVUHIYLLIXAXFA3P7EIGA,2023-02-09 14:53:10.005,0,False,0.9994244575500488
487,334618,5,Works better than expected,I'm not really a fan of smart home controls but this works really well u can name the plugs individually and control each and check how much power it's using,[],B07G95FFN3,B07G95FFN3,AE3XPKURDCRKLVNGUF3CCYNYHBFA,2023-02-15 04:35:08.014,0,True,0.9982872009277344
488,616965,5,I usually don’t review products but I LOVE this bag. Looks good and plenty of room,Love it,[],B0BBG3STBD,B0BBG5T6RP,AGSUDX2MWRQ7JKWA6BCC4ZDVVLQA,2023-03-28 18:15:19.746,0,True,0.9832530617713928
489,265461,5,Good for traveling,"I do outdoor stuff, these are good for throwing in the bag and not having to worry about them. As you can see I bought a lot of them.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81Yn9R6c8EL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81Yn9R6c8EL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81Yn9R6c8EL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00AKINUJA,B00PY1GMKC,AGDVOFAUTTA2ZIXE7MD4PH6CQI5Q,2023-03-17 13:27:41.310,0,True,0.9994834661483765
490,758489,1,Trash,"Get something at tj maxx or go high end. These have terrible sound quality, no bass so it sounds high pitched, and as loud as it goes I can still hear the two ladies across the aisle from me.",[],B08FGPMMQ8,B09LWGZLFQ,AHCJFBCXNZGBO227NKYS7Y23K2SA,2023-03-04 15:08:43.376,0,True,0.9987002015113831
491,240221,5,Buen producto.,Buen producto.,[],B08J8FFJ8H,B08XVF418R,AGQ2W7FY2VK6PYJGVWM2RUM2YVAQ,2023-03-07 05:18:29.473,0,True,0.9994834065437317
492,808472,4,Rosegold is NOT PINK,"Although this was a pk. of 3 watch bands, I was disappointed. I saw the picture of the bands & loved that it had a pink one. When order arrived, I saw the pink one was a dull Rosegold band. I'm wearing only till I find me a pink band. This watch band also isn't easy to put on like my original band that came with my Fitbit watch. Overall, a little disappointed because I didn't get what I paid for but will wear them working in my garden and cleaning the house. Just letting you know if you want a pink band this band isn't for you.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51MsV+A9YxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51MsV+A9YxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51MsV+A9YxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51MsV+A9YxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51MsV+A9YxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51MsV+A9YxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0894LCV1J,B0BBV96SD7,AEGG5BXOFJCTWQA6H3BW5EZQHI5A,2023-01-16 16:39:47.617,0,True,0.151215597987175
493,489252,5,"Simple, Sleek and Sturdy!","The BlueSwan Case for 2022 MacBook Air M2 is thin, sleek, simple, and elegant — plus it provides protection! I love that it does NOT take away from the MacBook’s own statement; it enhances it.<br /><br />It’s super easy to install and remove. I am not a fan of  protective style first, then design. This case handled both tasks 100% and comes with a nice black silicone keyboard cover!","[{'small_image_url': 'https://m.media-amazon.com/images/I/611rAE97NUL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/611rAE97NUL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/611rAE97NUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61FPX0H-WlL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61FPX0H-WlL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61FPX0H-WlL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61ckHnxJrnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ckHnxJrnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ckHnxJrnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BDFS9QL7,B0BKPQKDQW,AHF7LO4RPWDPT7HCW7FSCILXSNSA,2023-01-14 06:19:40.913,0,False,0.9568971991539001
494,12599,2,Doesn't feel like paper,"This looks and feels like every other glass screen protector I have used. It does not feel nor look like paper or anything close to it. The packaging says it is the texture of paper, but the actual product feels like plastic or glass. I'm wondering if a glass screen protector got put into the wrong container. I was looking forward to the texture of paper, or at least a little more friction/roughness than glass would be.",[],B07YYY1DDZ,B07YYY1DDZ,AFFQUE2UXDA65OR7MF2EXQB5LVHQ,2023-02-05 01:59:27.269,0,True,0.9917938113212585
495,823291,4,Gives you peace of mind,"This gadget helps give you some peace of mind especially as it is dark when I leave work and have to take public transportation.  For a tiny device, it packs a loud sound and is super easy to use... just pull on it.  Highly recommend it for anyone who doesn't feel safe while out and about.",[],B0BG6JLN26,B0BG6JLN26,AHP3TBTCHLYQ36XLJ3SVEE7XPS2Q,2023-02-20 17:18:55.910,0,False,0.9994279742240906
496,410589,5,Easy to use,"Perfect, easy to use and uses both sockets so it’s very sturdy.",[],B08R6S1M1K,B08R6S1M1K,AE4EESZWHP6A2C2NRPNCTHY22RUQ,2023-03-18 16:43:40.319,0,True,0.9993175268173218
497,957852,5,150 Adhesive Cable Clip Holders,"It comes in a bag of 150 self-adhesive cable clips with 50 black, 50 white and 50 clear. I have used some already to layout my computer and TV cables on my computer desk and TV stand, and the desk and stand surfaces are now more organized. The adhesion is strong enough yet it is also easy enough to remove.",[],B0BN452ZNN,B0BN452ZNN,AEPKZ3VN3YYM3LRBSR7XFPU4D7TA,2023-04-15 04:34:01.093,0,False,0.9400999546051025
498,817357,1,Doesn't connect. I lost my entire morning trying to connect,Don't waste your time with this repeater. It doesn't even connect to the available networks. I'm returning this.,[],B0B592HWSM,B0B592HWSM,AHD7S4DQ2A4DVQNA4AXDVQATI6DQ,2023-01-20 04:34:40.094,2,True,0.9996450543403625
499,297103,1,"This is junk, nothing works right and this is the SECOND replacement","The unit is junk (the second one was worse) won't hold focus, doesn't adjust and gear slips.  REfuses to charge battery no matter how long it charges.  this one did come with a memory card, last one it was missing.  On / off switch is faulty.  RETURNING THE SECOND UNIT.  Don't waste your time.",[],B0BCNGZS25,B0BCNGZS25,AFOFAAIVT7666JVZI5H3B36Y3UKQ,2023-01-06 19:29:49.296,0,True,0.9994508624076843
500,943007,5,Nice Eyepiece,This eyepiece delivers good performance for the price. I think this zoom might be an ideal solution for the problem of young astronomers fumbling around with eyepieces in the dark.,[],B084RDVHFQ,B084RDVHFQ,AEHRMOVCDGWJOMUDTS2A2JAV47HQ,2023-03-11 05:06:59.286,0,True,0.9995028972625732
501,833096,5,"Quality build, compact, effective - the perfect travel charging cable!","As soon as I took it out of the box I could feel the quality in the build. The connector components are solid and sturdy, and the cable has a braided cover that looks and feels like it will be very durable. I tested this to charge 2 devices - bluetooth headphones and a tablet. Both electronics were able to charge quickly, and all of the various connectors worked when I tested the configurations. This is the perfect travel charger.",[],B0B9N8CXK8,B0BNHHWGM2,AFB7TDOZE32B5775WXFZHJMVS6BA,2023-03-15 03:40:59.479,0,True,0.7876496911048889
502,812061,1,See full review,"I don’t like writing any type of reviews but when if something annoying! Price not cheap almost most expensive and you expecting great and ready to use product. When I started mounting i seen no any memory there wasn’t builded even couple of Gb for start using… Im start searching the memory card (again wasted time) and i see description from seller (we guarantee only memory card from us will work properly) of course it double overpriced. (World top brands simple memory cards with at least half price less not gonna work properly?? You seriously?? (Of course i bought top brand for $50 tried to save some money (50% less than vantrue) on my own risk and of course it happened, the dash cam see the card error from time to time but restarting helps). Lets go next. Parking mode will work only if you buy additional different power cable with straight connection to the power battery or fuse area. Dash cam often change settings to default position, and I have to spend time for set up again and again. Total set up product will cost you much more than you expect. Thats all about save time and money. I came for buying quality product quick and ready to use, and i feel some disrespect from seller doing things like that.<br />Next: speed shows incorrectly, almost double from yours real, if that can help when need  go to the court, I don’t think so.<br />My opinion I would pay for that all maximum $80 total (similar cost 30-40)<br />You will pay for that around 450 with taxes.<br />Its not worth it but no time for returning and searching another one. Good luck",[],B0BL6ZQ3MX,B0BL6ZQ3MX,AFCEIESCQ43OHHTAZBNPFIAJ4DHA,2023-02-24 13:28:56.458,6,True,0.014837359078228474
503,755688,4,Good Value for the Price,"This item was very reasonably priced so I was concerned about the quality.  When it arrived the packaging was cheap, but upon opening the bag I could see that the product is well made for the price and it appears that it will hold up well.  I am happy with this purchase.",[],B0BHYR29LM,B0BHYR29LM,AGKBM2TIIDITKZGGG5OIMNUH4UPA,2023-02-05 15:57:14.586,0,True,0.9995496273040771
504,572340,2,Works only for one user...not practical,Plug itself sets up easy enough but only the user who set it up can control it. Most homes have multiple people that need to turn lights on and off. Not a well thought out product!!!,[],B089DR29T6,B07KTYJ769,AFXDBYHYLRJYMXVAISUQE2WY7AXQ,2023-01-21 19:25:08.149,0,True,0.9977049827575684
505,365808,5,So cute and work so well!!,The control was very slippery and I kept dropping them.  These solved the problem and are just adorable and fit the controls perfectly.,[],B08RRNPPG1,B08RRNPPG1,AEF25RZY65QDIYK3QJ5GOLGECLNQ,2023-02-04 18:53:47.730,0,True,0.9996076822280884
506,210086,4,Seems fine for Chromebook Acer 317.,Working fine after the factory charger stopped working within a month of buying the Chromebook.,[],B09NFGWXJY,B09NFGWXJY,AF5YXPGBWSNSJUOKXWWZSWOPZCQA,2023-01-08 17:59:04.392,0,True,0.9987772107124329
507,357136,5,Perfect!,"This case and keyboard are perfect for me. Light weight, responsive keyboard, and long battery life! Very satisfied!",[],B0BFW5SXX2,B0BZMSSLBM,AE3YVNWGRP3L3UBYV6H3KS5IZ3NA,2023-02-02 18:32:48.727,0,True,0.9992384910583496
508,983225,5,Great value,These are awesome for storing pictures and videos,[],B0B7NVV55M,B0BRZPCQNJ,AF3LUDWZPCPY63QQ5MDYVGGYOAFA,2023-03-11 23:23:33.092,0,True,0.9891630411148071
509,703572,5,Small projector with BIG results!!,"This projector is tiny but mighty! I am so impressed!! It came with HDMI and also a remote! You can use this anywhere! Take it on trips, at home literally anywhere..even outside! The picture quality is amazing and it is so bright! I can’t say enough about this projector! Perfect for at home or travel!",[],B0BGK4SCV1,B0BGK4SCV1,AHSZCTJMVJGZXGWKVYB7II22GJHQ,2023-01-09 07:13:01.215,0,False,0.9619834423065186
510,69610,5,Plugs in and works.,This was an easy install in an older Toshiba. It came with 50% charge and worked right out of the box. The screwdrivers were helpful with the very small screws.,[],B07Y7RMS16,B07Y7RMS16,AEZRG24XL4PDUWM6BVQF7UQ4FBLA,2023-04-14 17:47:55.590,0,True,0.9995238780975342
511,65975,4,Rotate me!,"It works, good price but when you put it face forward, the side panel is 90 degrees off. Silly.",[],B08QZXRVL1,B08QZXRVL1,AERYVPQ4TYQEPMWU4S2GWRPFPZ7A,2023-03-01 00:13:48.346,0,True,0.9995430111885071
512,207094,5,Love the watch,The watch works perfectly and arrived on time in good condition. Active with LTE on Metro which was extremely tricky (not because of the watch but because Metro is clueless about activating them) but it works without my phone. I really love the watch.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61ZEHj85zNL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ZEHj85zNL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ZEHj85zNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09MV55RWD,B09MV61X24,AFUHMVQCNLJZ5CWBA3G2JHLRZU6Q,2023-04-22 15:37:39.341,0,True,0.9971137046813965
513,289174,5,Very satisfied with this radio,This is a nice little radio we use when showering. Love the digital tuning. The sound is pretty good. Can’t beat the price point. Met all our needs.,[],B089K8M3WX,B0BJZYZBLM,AGX6GXXCVQ62QGCNIJZIHRG5EYKA,2023-02-24 23:55:42.131,0,True,0.9985974431037903
514,610801,5,Fast charging,This is my go to cord because it really does charge quickly unlike the other dozen I have around the house,[],B09FSSJYD6,B09FSSJYD6,AHVYOXQCH5FGG6CDGJX7BX2Y4SMA,2023-03-09 18:34:52.471,0,True,0.887220561504364
515,57251,5,This is a solid and versatile keyboard,"When the keyboard arrived i immediately opened it up to look it over. What I noticed was there were two different sets of tilting clips. I could select to either tilt forward or backward. That allows me to adjust my wrist—that was perfect. Depending on how my wrist feels I can adjust the keyboard to make it offset the wrist so it won’t hurt. The keyboard is solid, there is padding for my wrist along the bottom area. The keys are split and slightly tilted, which allows for a comfortable and correct posture for the wrist movement—with the tilting and key positioning, I should be able to better accommodate my wrists.",[],B09QHFYSJ6,B09QHFYSJ6,AF2LY6RIUCFTJUSCYY3WKE4LCEPA,2023-04-19 14:15:06.150,0,True,0.8298919796943665
516,351708,4,Sound quality????,Not much comfort in wearing and sound quality needs improvement. Wouldn’t recommend or repurchase,[],B0BLJW3MR5,B0BLJW3MR5,AHRIMOZB73P32NOA5LWO2PC2T6XA,2023-02-14 14:42:39.125,0,False,0.9992993474006653
517,391975,2,Covers volume control,It’s made of nice material and the front is exposed but the side volume buttons are totally covered up with the plastic material.,[],B09TSRP9D1,B0B8BT4LWQ,AF4IF5TF625OJAEYLPM3XQ7HITWQ,2023-03-31 15:26:10.220,0,True,0.9989591240882874
518,767422,4,Not Wrinkle Free at all. Be ready to iron!,"I bought this product for an Album Cover party. While the instructions to set up were very helpful. The main complaint I had was the number of wrinkles my product came with. I spent 20 minutes trying to get them out via a steamer, but I had little to no success in the endeavor. Outside of this, the product has worked as intended and I don't regret the purchase at all.",[],B08LMR5FDG,B09ZV9W56R,AHAQOE4MJHOJ3EF3PGW524PPPR3Q,2023-01-10 21:24:04.624,1,True,0.9944654703140259
519,284753,5,Great sound for the size,I use this speaker primarily in the kitchen.  It pairs seamlessly with my iPhone and sounds great.  I've used it for both music and audiobooks and have had no problems at all.  The battery life has also been very good.,[],B088NDXBFJ,B09MMWM2Y8,AG7572X6AOW6TOQZAZEME77KDE5Q,2023-02-13 03:03:56.123,0,True,0.9995191097259521
520,268490,5,Customer service,"We purchased this laptop and about 2 months later it wouldn't charge. I emailed customer support and they linked me the charger here on Amazon and reimbursed me the full cost, tax and shipping. Amazing response took 4 days to chat and order/ship. Reimbursement took minutes. Love love love",[],B09VRX9YVW,B0C79D5VJ6,AFLBRWA2SZS6BYFZG7MMOTKDJNEA,2023-01-28 15:15:00.592,8,True,0.9898663759231567
521,322601,5,Mini but Mighty,"When i first received this camera I was unsure how well it would detect camera footage. Turns out it works really well and I can see clearly even in the dark. I like that it's not super huge so it was easy to install in the front of my house. Its a good size to where it doesn't look obnoxious in the front of my house but it's still visible to where people can spot it. The price was great for the quality. Normally, I'm not a fan of things needing to be charged but this has a pretty good battery life.",[],B092YVSL2Q,B0C5WZXK25,AFO7SXLA25O64XH7XFVYCUWKJX3A,2023-01-04 18:53:42.674,0,False,0.9625542759895325
522,909471,5,Just got them,I like them so far they seem snug on the ear which is what I was hoping for,[],B09CPDSNQM,B0C2Q17PND,AG4PL4LG7ILP5KTREEAH6KIVPX4A,2023-01-08 00:29:27.374,0,True,0.9977918267250061
523,91314,5,Nice binoculars,These are cool. Clarity is great!  The carrying case is nice with lots of features. These are recommended by me for sure!,[],B0BM979951,B0BM979951,AG25PAB2NTPHG2E5S6YANJI5KMPA,2023-01-30 00:19:37.874,0,False,0.9996752738952637
524,461819,5,Wow!  These things really work!,"It cancels everything. I was cutting my lawn and couldn't hear the motor, the missus calling, the dog barking, just sweet sweet music of the 90s I was playing",[],B0BXGRNSX9,B0BXGRNSX9,AFBLBR7GWHVVWMCS2ZVWM4D2MQ4Q,2023-04-12 19:12:35.387,0,False,0.9995718598365784
525,919779,5,This is a MUST HAVE!,"I can't believe the amount of thought that must have gone into this design. It has a 6000mAh rechargable battery (external cord included) that can power the radio for up to 42 hours or the built in lights for up to 16 hours, OR recharge external devices (phones, tablets, etc). It includes built in lightening cable, USB A, mini USB, and USB C. The built in USB C cable can also be used to recharge the battery if you don't have the external cable handy. The battery piwer level is indicated by blue lights at 25% intervals.<br />If the rechargeable battery is dead, the crank can be used to power the battery, even for recharging external devices! Of course it can  also power the AM/FM/WB radio or the flashlight or reading light. It also has an 80dB SOS alarm.<br />The flashlight is a superbright LED, and it has a flip up LED reading light. This is indispensable in any emergency or limited power availability situation.",[],B0BRKBDSFW,B0C2VFNQQ4,AHLOMAKHIDGUX7TI4K5ZUDBCW67A,2023-05-04 18:39:48.576,0,False,0.019267447292804718
526,296473,5,Clear picture and good sound.,"After a few months of using this projector, I can say it's been really good. With some adjustments to the picture settings and size projected on the wall, I like how it looks and sounds. The sound is pretty good for a projector, so that was a nice bonus rather than having to hook up external speakers.",[],B0BGXKQ4MP,B0BGXKQ4MP,AGYTTBREHQM65USKG7MCVRIIPQAQ,2023-03-01 00:21:17.302,1,True,0.9967821836471558
527,755001,5,fast shipping,very good for young children that have ipads that need a durable case for their iPad,[],B09XHPJC2N,B09XPWZ5KW,AGLTXU3BJGCNFJZFWDHU63DM52IQ,2023-03-17 20:56:45.993,0,True,0.9991856217384338
528,34552,5,A decent tablet.,"I have 3 tablets. An older 8"" a 10"" and this new hd8 plus. (All Amazon).<br />They all work very well. Especially for those of us invested in Amazon Prime.<br />This newest Fire8HDPlus, is my favorite.<br /><br />The only negative thing I can think of is you will need a new case.<br />The buttons have been moved.<br />Overall, I would recommend this smaller version over the ten inch one,because<br />Its easier to handle,and take with you.<br />I don't watch movies on mine anyway. Mostly reading ,E-mail, surfing the net and ordering stuff from Amazon.<br />My older Amazon tablets still work fine,and I gave them to family members who like, and use them daily. This one is just a little faster.<br />Charges faster too.<br />Amazon is a good company in my experience as a customer since 2015.<br />I",[],B099Z93WD9,B0B9J49GLL,AF4B4MY63SOQR4ZXKHZFGBRKOANA,2023-02-13 18:05:38.116,12,True,0.015485761687159538
529,851006,5,Keeping my car tidy,"This cable is a life saver for keeping my car organized. The magnets are fairly strong and will keep the cord together in my console, then it’s easy to plug in when I need it. CarPlay compatible for my vehicle.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71v1rsyxmGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71v1rsyxmGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71v1rsyxmGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08HV2DSP6,B09FX9J26J,AEEVCOHVZDREFTMPM7WGVPQHCRYQ,2023-01-16 15:13:50.456,0,True,0.9981995224952698
530,345358,1,Music cuts off out of nowhere,After a couple minutes of using the music started cutting off,[],B01M0GB8CC,B01M0GB8CC,AGB26N7YYHH32ZPSTALE3DDQ32PQ,2023-01-17 01:12:27.837,0,True,0.9990832805633545
531,356604,5,The best headphones I have ever owned!,These headphones were easy to use and performed better than my very expensive Bose Speaker system.  The Bose speakers were over 600 hundred dollars. My new Headphones were only 2$2.98.,[],B09CY995KT,B0BY2SBFXH,AEF6OS5AEQ3GR4GAKAFW46PAD57A,2023-01-18 05:02:27.446,0,True,0.9978545308113098
532,68550,3,Not what it appears in photos,"It will work for the intended use, but looks kind of cheap.",[],B00BEV049Q,B09ZNJ5LMV,AEK7PLKCD57IDXRRQCHZQT56YHPA,2023-01-10 02:41:23.202,0,True,0.9995682835578918
533,717870,2,good luck,"it wasn't what I was expecting. you have to join and pay for just about everything. it's not like my old tablet where you can search the internet, emails or do anything",[],B08BX7FV5L,B08YFJYD5Z,AGVBSXMRFXESVRSLBMCAHPS3RNHQ,2023-01-23 16:08:36.880,0,True,0.9995046854019165
534,836690,5,No problems!,Worked right out of the box. No issues!,[],B0BS1PWW3P,B0BS1PWW3P,AH7N36PJ3E7MN2E5QNBDEWFMHKIA,2023-02-20 08:29:47.681,0,True,0.9990471005439758
535,268546,5,awesome love these,Awesome product amazing quality YOU NEED TO BUYS THIS YES!,[],B0BW8DLLKP,B0BQ6YYZY9,AGL7VVTDPPTYRHA6KM4JOXLXQINQ,2023-03-24 01:10:09.772,0,True,0.9946129322052002
536,861926,1,Burned out in 4 months,You get what you pay for.  The original bulb lasted 2 years.  This replacement lasted from Christmas to Easter.,[],B08GZ42KKH,B08GZ42KKH,AHJZTCD5YFHKCJGMH3LE3IBJ2HNA,2023-04-09 21:26:48.033,1,True,0.9995560050010681
537,272879,3,Echo 5 good buy camera deserves 1 star,The two came as a package so you would think the camera would show on the echo… no sir.,[],B086PMLZP9,B086PMLZP9,AF6A4W3TXYXEISKBCSFOR5JZW4GQ,2023-02-01 23:01:50.758,0,True,0.9996519088745117
538,722966,2,Batteries swelled after 2 uses,"Not sure if it was the charger or the batteries, but they swelled up and now they don't slide in and out of the camera.",[],B06XX2GGG7,B06XX2GGG7,AHZVCLJLVZ7BS6VTSLALVGSGRHUA,2023-02-25 20:42:58.145,0,True,0.9995986819267273
539,926451,2,Cheap,Very lightweight and flimsy. You can see the red light thru the plastic. Started skipping after the first week.,[],B07ZJGX16Z,B0B4SWZTZ1,AFZXFDF6NNHLTUS25D6VL6OJOJFQ,2023-04-12 19:16:05.531,0,True,0.9995831847190857
540,356314,4,Why does it keep turning my kindle on?,I keep my kindle in the padded pocket of my backpack intended for laptops.  I store it with the power button face up. It turns my kindle on. I like my other case that had a cover.,[],B09MK1RMPD,B099ZB4L46,AG4XI72MMN6S2P7Y4A2X7BSFPAUQ,2023-01-17 22:23:37.742,0,True,0.9994863867759705
