original_index,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,token_count
698820,5,My 11 yr old making moves with this,"I had orders this to review for my 11 year old son . When I pick things to review I try really hard to pick items that are worth the retail price because even tho it is sent to me at no cost , the retail cost is reported as income to the Tax man and I do have to pay income taxes on the item . If something sucks I will say so . I get the items even if I wrote a bad review if it sucks so when I say this was a great item to review for us I mean it . My 11 year old plays Kerbal space program on PlayStation network and he is all about space . He constantly tells me random space facts and brings up events regarding space . Sounds , sights , facts , we even tasted space flavored coke . It’s like raspberry rum . So he started asking for a telescope and m all for buying him one but I wanted to start small and go from there . This was offered for review and I requested it , it didn’t look like much when it came . It’s kinda little compared to a regular telescope. It’s portable in a pocket kinda sized . It’s been a good month or 2 since we got it . My kid takes it EVERYWhERE ! It wasn’t until about a week ago that I realized how awesome this this is , he had asked me to show him how to print photos of things he captured using this little tool. We printed it up and I was shocked to see Saturn . I can see the planet and the rings in the photo . My kid used an old iPhone 7 to take photos thru the eye piece of this little telescope . I gotta admit I was not expecting to see Saturn . I will find the photo he printed . My 11 year old is getting up at 6 AM voluntarily to look at the sky with this . It’s fueling the fire in my son for space . I couldn’t be happier . It came with lens cover caps for both ends . The only thing I dislike is the lenses come off with his carting it around but that’s probably more on him being 11 then anything . I’d give it 10 stars if I could . This for our needs so well . It’s a love for us . I’d recommend it , order it again and buy it for a loved one if they wanted to look at the stars and space .",[],B0BRXZ9PH6,B0BRXTCKY2,AEGFXLULLOWLUQ65YXDWU5YAA72Q,2023-02-28 21:59:27.083,0,False,493
184132,3,DRIVES ME NUTS!!,"Review is for Drivesmart 65 with Alexa unit but not including the use of Alexa.<br />The Good:<br />Driving instructions at intersections have always been good, and they still are.  And, Garmin support  when you call them is and always has been supurb.  Altogether I and wife have several  non-auto Garmin units, for cycling specific, triathlon wrist units, backcountry off-grid hiking.  I wish all companies had such support.<br /><br />The Mixed:<br />This Alexa unit recognizes speech very well, compared to previous auto models (I have 3 Garmin auto navigators).  But, have been unable to access many many carefully marked sites on other models with with specific site names I've assigned, IN SPITE OF GARMIN EXPRESS showing it still has the ability to move saved sites from one model to another.  Maybe the site names have been transferred, but I cannot find them under the names I've given.<br /><br />The company Garmin uses for updating maps is super slow in being current (It took almost 3 years to change exit numbers to the mileage based ones on the Massachusetts Turnpike!).  That company also uses local names taken from official maps of localities and counties -- unfortunately when everyone local refers to a road by its highway name, e.g. Route 146, Garmin maps will show the politically-nice name, like  Clifton Park Highway, or Halfmoon Blvd for US Route 9.  Google maps is up to date and uses Highway Route numbers.  Imagine going on a trip, following a map on what at one point is called Rt 67 and suddenly have it change every time you go through a small town, leading you to wonder if you missed a turn somewhere and are lost.<br /><br />Frequently I have to rely on WAZE to find something or something near where I want to go; then I can on my phone or car display tap on the specific location close to what in the past I carefully named on previous navigators and then get driving specifics.<br />  Unless I know the very VERY SPECIFIC COMMERCIAL NAME for a place I want to go, the place does not exist on this model!  Sometimes when I go to the separate app imbedded in the unit, the app will find what I want.  But using WAZE is faster.",[],B07RR166P1,B084LS3RQJ,AE6OHRM7V25O4GMINPCNVBOMBTXA,2023-03-21 18:55:18.120,3,True,493
767484,5,Great for Recording thoughts or video,"I use this for times when I am brainstorming ideas for my business in terms of video content or marketing. Usually, my go-to method is to walk around and record myself as I come up with ideas, and then I transcribe them later using the software. It's a quick and easy way for me to get all my thoughts out as they flow, and then I go back and organize them.<br /><br />When I am walking around, I usually hold my phone up and talk into it, but I like talking with my hands and holding my phone; it sometimes causes the recording to go in and out regarding the volume of my voice, which can mess with the transcription software. So I bought this microphone because it was a great price. The cable is a great length for being able to clip it onto my shirt and have it plugged into my phone, and I still have a decent amount of slack in the cord. The clip keeps the microphone in its place, and the foam windshield does a great job of canceling out my pop sounds while at the same time not adding a lot of rustling noises from my shirt.<br /><br />The sound pickup is great for the microphone and it is very clear. My transcription software was able to transcribe my thoughts a little more clearly than just hand-holding the phone. the microphone is also directional, so it picks up my voice but drowns out a lot of the background noise, which is always a great benefit. I did not notice any static or hissing when I plugged it into my audio interface to do a test comparison, but I noticed a slight amount when I had it plugged into my phone, but that may have been my phone or the case preventing it from going in 100%.<br /><br />These will also work as lapel microphones to plug into a wireless transmitter that accepts 3.5mm microphones. I have a few Rode Go Wireless IIs, but these would be great for being more discreet or even as a backup, so I may be picking up a few more of these soon.<br /><br />Overall, I think this microphone serves its purpose very well; I think it is a great price for the quality of the microphone and its value. I may look crazy walking around and talking to myself, but it's worth it for the time it saves me sitting in front of a computer trying to organize my thoughts.",[],B0B95ZNMCQ,B0B95ZNMCQ,AEZ6OUYO3DAFRSJ36J2OBNIYMDUA,2023-01-17 20:14:11.361,0,False,493
627375,1,This Review Will Tell You Everything...,"Summary: If you use Elgato and Large External Storage Drives then ""PASS"". All others consider this Hub if you know that you need USB 3.2 otherwise, get something more affordable.<br /><br />Computers<br />Main System - MacBook Pro 16"" M1 Max 64GB / 1TB<br />Secondary System - Lenovo ThinkPad P16 i9 vPro and RTX 128GB / 2TB<br /><br />Pro:<br />* 3x Thunderbolt Ports and 1 is used to power your laptop so you get only 2 which is ok.<br />* MacBook Pro M1 uses USB 3.1 on its ports, but this HUB allows you to take advantage of USB 3.2 to get the max speeds on your devices that support USB 3.2. The hub then sends the data down the Thunderbolt 4.<br />* The HUB is able to power your MacBook Pro perfectly.<br />* DisplayPort 1.4 on the Hub allows you to use HDR, VRR and at least with my monitor 144hz<br /><br />Negative:<br />* Sleep Mode Nightmares. Even on the latest firmware 39.1 you get all your external drives ejected. You have to physically reconnect the drives.<br />* CalDigit Support? UPDATE: [3/8/23] Finally for with support. But after many exchanges, they had no idea what caused the problem. They blamed all of the different brands of storage I would test from Western Digital to Seagate or SanDisk Extreme SSD. Maybe I have a defective unit? Will I don't think so it is easier for them to blame the customers and anything you decide to plug in the hub? I think it would have been better not to get them to reply.<br />[Original] Doesn't exist... Going for weeks without a reply other than their auto reply that asks you to provide information regardless of whether you already provided the information. Don't think Support exists and if they do, they clearly do not know how to do Customer Service.<br /><br />Conclusion:<br />This is an excellent choice for Windows-based workstations and for macOS Power Users comfortable with higher levels of technical knowledge. Everyone else looking for a carefree plug n play experience should consider other more affordable options. You WILL NOT get any technical support from CalDigit in a timely fashion.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51jEhglvzWL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51jEhglvzWL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51jEhglvzWL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/610Ckuo9ytL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/610Ckuo9ytL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/610Ckuo9ytL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09GK8LBWS,B09GK8LBWS,AEXJHUEOEVBXVT4PB3SOGPJCEYFA,2023-02-20 18:05:21.463,10,True,493
642876,5,We LOVE these headphones!,"We got these headphones to use with a TV that doesn’t have Bluetooth, and it works perfect! Not only that, but it was extremely easy to set up. After plugging in the digital optical cable (included) to the back of the TV and the back of the headphone controller, and plugging in the controller to a power source, there was nothing more to do except to turn on the headphones.  And in case you were curious, the speakers on your TV will continue to broadcast the sound, even though the headphones are also broadcasting it. You can turn off your TV’s speakers if you want, and the headphones will still play the sound.<br /><br />A few things about these headphones that I didn’t expect (but really like):<br />1. The quality of the sound is excellent!<br />2. The volume control allows you to turn it up to an almost uncomfortable level.<br />3. The earphones are extremely comfortable – even after hours of wearing them.<br />4. The volume and power controls on the side of the right side are simple and easy to use.<br /><br />Because I was so impressed with the things I mentioned I didn’t expect, I decided to plug it into my laptop to see if they were better than the Bluetooth headphones or earbuds that I usually use with it. Bottom line – YES! These headphones are MUCH better than any Bluetooth headphones or earbuds for all the same reasons I mentioned above. And it’s easier to connect to my laptop than my TV. Just plug the controller in using the USB cable and that’s it! Turn on the headphones and you’re connected.<br /><br />For anyone who wants to know how far you can go before losing connectivity, I’ve managed to go over 100 feet. That may not sound impressive, but that 100+ feet includes going down 2 flights of stairs and through a 2 car garage on the opposite side of the house than the controller was sitting. This is as good as the best Bluetooth connection I’ve tested, so I’m satisfied with the distance it provides.<br /><br />On a fully charged battery, we got a total of 46 hours 38 minutes of “on” time.<br />Charging a completely depleted battery took 2 hours 25 minutes.",[],B0BNH7XSR1,B0BWY2BVKZ,AGC6CRIQ4I4AWPRAQ4HHDL5TMN4A,2023-02-20 20:28:20.213,0,False,493
802397,5,Wait! This can't be happening.,"Quick delivery...check!<br />Good packaging...check!<br />Plug and go...check!<br />Set up...a miracle! No yelling or cursing. No trips to the liquor store. No threats to toss the darn thing in the trash. No tears!<br />Connecting to the internet...my first really scary moment. Suddenly a list of available networks pops up. I seIect mine, enter the password, hold my breath for a few seconds and voila...network connection established. Then I hit the sync button and before my eyes my old computer magically inhabited my new (far less expensive) companion. This couldn't be true! There were all my favorites, right where I left them. There was the obvious, of course. Documents and programs hadn't transferred, which was to be expected. Wait...Office 365 can't be installed? Run to Chrome support. It's true (takes up too much room and RAM), but there's a handy-dandy extension that let's you create, edit and save new and existing files. And it's FREE!<br />Oh, no...printing. I do a lot of that. It's a must have. Open the printer file, search for available printers, and, oh look, there it is. Hit connect and OMG--another miracle.<br />In less than an hour, my tech life has been fully restored and I'm thrilled. This little machine is amazing! It's fast (even with just 8GB), it's compact and lightweight, the display is quite good according to my 75-year-old eyes, easy to use (and answers to questions are readily available and are easy to understand language (no geek talk or superlative information), and the price point made me cry.<br />Now all those positive reviews make sense and seem real. Remember, we're talking the basics here. I'm no gaming, no photo or video editing, no high wire acts. I can even have multiple windows open at the same time without any negative impact. The analytics tell me I have a very weak wi-fi connection, which is a forgone conclusion--never buy a concrete block house.<br />I'm still discovering new things and constantly marveling at the performance and ease of use. But I've never made a tech purchase that was so exciting. If anything changes, I'll post an update.",[],B0BN9D2L6K,B0BN9GRY2J,AELUA7W6ZRXSUBCDKWGCLBPWYF7Q,2023-01-08 06:00:45.144,9,True,493
544781,5,Please read my review,So first off unfortunately I returned this projector but gave it a five star and I'll tell you why because for the price range in the dark it's literally just like watching a normal TV it's really bright really Crisp and I'm really happy with it just get to know the settings set the color how you like it set the size and really go into everything and know what it does because it's the first projector that I've seen where you can actually zoom in and out digitally it actually will make it fit your screen it's pretty cool the reason I returned it is because I like to hook up my Roku to projectors and unfortunately on this particular model you have to use both controllers you have to turn on the projector with the remote that it comes with and also you control the volume with that remote now the way it usually works is you should be able to turn on and off the projector with the Roku remote and do the volume with the Roku remote but since I cannot do either one of those that means you have to use two remotes and I definitely do not like doing that it's annoying especially if you're on the treadmill and you just want to get up and go. But if you don't mind using two remotes then I must say this is a really awesome projector but it's not for the daytime it should be completely dark your room cannot have any light in it it can have a little bit of light but it's only going to be for using at night time. I hope this review helped everybody out I'm sure if you're reading this you have a lot of questions and trust me if you don't mind to remotes this is a really nice one also it's got a USB port and I believe only one HDMI for the price point you can't beat it if there's only one more annoying thing about this unit is when you power it on and off I think you have to hit the power button twice it's kind of finicky and touchy just remember if you're going to buy a projector make sure that it's LED and not the old school regular bulbs with a filament. And I cannot stress this enough please read reviews you have to read the reviews if you just buy something without reading reviews it could be all bad and it's nice because you can go back and look at people's videos see what they say in the videos go back and look at pictures all right enough blabbering on here have a great night,[],B0B4V1Q2QJ,B0B4V1Q2QJ,AGXHEB6T3HKXZH6EA2DPNTNFYWSA,2023-02-11 04:53:42.451,6,True,493
684470,3,Nice idea but solar panels don’t work… or take an extremely long time if they do,"With so many people losing power during the recent winter weather, I thought it would be good to have some way to charge our phones in case of lost power, and I thought this device was especially great because it has solar panels.<br /><br />Well, the solar panels would be great if they actually charged the power bank, and maybe it does, in a few days or so. I had it sitting outside in the bright sun, panel lifted and pointing directly at the sun, for 5 and half hours today. The battery is still at the 2nd charge, which is what it was at when I took it out of the box.<br /><br />There are 2 sets of instructions but they're both in German, which I can't read, so perhaps I'm doing something incorrectly.<br /><br />There’s also a hand crank for charging. I did it a little while but if it’s as slow charging as the solar panels, I’ll be at it for days and might actually prefer to go without my phone for all that work. (I hope I never have to put that to the test.)<br /><br />Luckily you can also use 3 AA batteries so be sure to have some on hand if the power goes out.<br /><br />Now that that’s out of the way, how does the rest of it work? Well, I’m happy to note that it really does charge my phone. It’s slow but not too slow (1 hour, 4 minutes to get from 69% to 100).<br /><br />The radio works well and there’s even a pull-out antenna. This is not a 2-way radio but if you need to find out what’s happening or if the wind is going to keep blowing, at least you can listen to the weather forecast.<br /><br />I like the flashlight because it has 3 levels of brightness and the bright is very bright. There’s also an SOS alarm, though it’s not very loud. There’s a lanyard to hold the device on your wrist.<br /><br />I’m glad I got this in case of an emergency but I’m really bummed about those solar panels, thus only 3 stars.<br /><br />(Made in China)","[{'small_image_url': 'https://m.media-amazon.com/images/I/61TM24D2ZoL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61TM24D2ZoL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61TM24D2ZoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61hxtzVvUlL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61hxtzVvUlL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61hxtzVvUlL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81DOEX6dlML._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81DOEX6dlML._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81DOEX6dlML._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B936DXFT,B0BZCYYPKH,AGWUZW7UIA5GCO6CDXFPWQYTVOVA,2023-01-10 21:59:31.674,0,False,493
861800,5,Great sound and Quality!,"[[VIDEOID:a24c501f21992b3e956bd1774f9723e1]] First of all let me say; it definitely is not a 500w system. I think someone added an extra 0.<br /><br />Now for the speaker itself; I just got it today and had to see what it looked and of course sounded like.<br />As you can hear in the video, it sounds great. I don’t have the bass all the way up because it sounds a little distorted as most systems do unless you spend a few grand.<br />The looks are great, the overall sound is also great. I can actually hear it from a distance even not turned up.<br />If you are into the bright looks of the disco lights, they are not very bright.<br />The aux cable is your antenna if you need it.<br />It DOES NOT come with a carrying strap.<br />Not sure about the battery life yet seeing how I started playing it right out of the box. It will beep when the battery is low.<br />I had purchased another brand that said it was load but this surpasses the other one up. Out performs and sounds way better.<br />I am very pleased with the speaker at this moment. I will try to update after having it for a bit.<br />When in the radio mode it is louder than but. Have not used or tried the sd or usb port so not sure the sound difference with those two.<br />I am very pleased with the price and purchase. Now I can listen throughout the entire yard with a quality sound and not have to keep it with me.<br />I hope this helps you out with your decision.<br />A very happy customer.<br />Up date: Not happy at this poin! According to the description they sell you on dual 4” subwoofers. Can you please show me because I only see 1?<br />Facing the control panel- the left side of speaker is the only 4” subwoofer, the other is a bank tube. ( NO SPEAKER)<br />I called the company and they said yes two(2) subwoofers. They do not have a replacement radio I have to go back to Amazon if I want a refund or replaced.<br />Am I the only one with this problem?","[{'small_image_url': 'https://m.media-amazon.com/images/I/71vFOich5NL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71vFOich5NL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71vFOich5NL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B083V8MY3L,B083V8MY3L,AFZ4P7WWTZQKR42HAFLHXKCASTUA,2023-01-23 19:30:03.778,6,True,493
707264,5,Surprisingly useful outside a Surface Pro case,"So, tablets. Great for watching Netflix, terrible for writing. Yet people keep trying to write on tablets, so of course the machinery of enterprise cranks round and round and comes up with...keyboards for tablets.<br /><br />I usually don't use my tablet for writing unless I'm traveling somewhere. Now, yes, I do bring a laptop, but when you fly cheap, you're resigned to spending hours in a narrow chair with your knees in your nose, and in those circumstances a laptop can seem an extravagant waste of space inconceivable to any of us poor proles denied the comparative luxury of first class.<br /><br />Tablet keyboards tend, as a rule, to be pretty terrible. They usually have a squishy Chicklet keyboard or a cheap keyboard with the tactile feel of a six-day-dead weasel, so imagine my surprise when I found a tablet keyboard that was (comparatively; I mean, it is what it is) pleasant to type on, and had a light-up keyboard. That alone put it far enough ahead of my old tablet keyboard case to be worth getting.<br /><br />As a case, it's surprisingly attractive. As a keyboard, it is, unbelievably, useful enough that when I'm not traveling I use it as the keyboard for my server, which lives on a very cramped desk without enough room for a full-sized keyboard or a mouse. And it's useful enough it does admirably in that role.<br /><br />Yes, the keyboard is detachable. Yes, it's not just for tablets; you can use it with any desktop or smartphone with Bluetooth. The touchpad kinda feels like an old-school plastic touchpad from a low-end laptop circa 2002, but the fact it even HAS a touchpad is a blesing, so I'm not going to pick that particular nit.<br /><br />The fact that the keyboard lights up is a HUGE plus when traveling, since I don't have to risk the ire of my seat-mate by turning on that weird little overhead light that never quite lights up what you want it to anyway.<br /><br />I honestly didn't expect to end up using it the way I'm using it, but then again, I didn't expect the keyboard to be as useful as it is, either. It's nice to be pleasantly surprised sometimes.",[],B0BM9LLGPX,B0BYJ6THY9,AG4OYCEXNCKZNM3CTW3JZIV5LSEA,2023-02-23 00:53:59.033,0,False,493
459888,4,Nice Camcorder with all the accessories but,"I could only give it a 4-star rating and here's why. I am not a professional photographer or videographer but giving my honest opinion as a consumer.<br />First of all, this is a great video camcorder with just about every accessory you could want. It does a great job and does not feel cheap. The frame rate is good and it captures nice looking video and images. the 2 images you see in my review are taken directly from the Sd card that is provided. this comes with a 32GB SD card.<br />I feel the quality of the pics are good however the 1 picture at dusk does suffer from some graininess and pixelation. I actually did not expect it to be this good, so I am quite pleased.<br /><br />When playing back the video on the camcorder itself I feel the video quality lacks some and the sound coming from the camcorder is not real clear.<br />Now with that said once this is uploaded to the Tv or computer the sound comes out great and the video quality is so much better.<br />Also only giving it a 4-star rating because of the battery life. It does come with 2 batteries and they do charge up rather quickly but I feel like the camcorder drains them pretty fast, especially if you are into doing time lapses and using a lot of the different features this camera has.<br /><br />This WIKICO 4K Video Camera Camcorder deserves the 4 star rating that I am giving it because it is great for the first time vlogger, hobbyist, or just catching family moments. Also it comes with everything for you to get started right down to the 32Gb SD card, the external mike, the remote control and the lens hood, which really is a nice feature.<br />Speaking of the remote control I would highly recommend using this for all the functions, it really makes it easy and has a great range. Overall the zoom on the camera is good but does start to get grainy towards the 18X most likely because it is a digital zoom and not a completely smooth transition.<br />So overall this is a really nice camcorder, a complete package and a strong 4-star rating, it really is going to come down to the cost and what you want to use it for. For me it works just fine and does everything I need it to.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61yNixl71XL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61yNixl71XL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61yNixl71XL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/716uvh1pPxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/716uvh1pPxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/716uvh1pPxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71OBH3Lay+L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71OBH3Lay+L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71OBH3Lay+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71RqbjAMkUL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71RqbjAMkUL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71RqbjAMkUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71gUh4u5h7L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71gUh4u5h7L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71gUh4u5h7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BRLBDNWS,B0BRLBDNWS,AHJEEPCD6ETSFBLP6NJ3EMWDHVBA,2023-02-22 15:40:38.843,1,False,493
485431,5,Great sounding budget BlueTooth headphones,"I've had these for about a week.  The sound quality is quite good, which is to be expected from Sennheiser.  I prefer over-the-ear headphones because earbuds fall out of my ears and just don't feel comfortable.  These are quite light and comfortable to wear for hours at a time.  The cups are small enough to fit under the warm comfy hat I wear in cold weather when walking outdoors.  The battery life seems pretty spectacular.  I've charged them once and used them for a total of perhaps 4 hours and the battery is still at 80%  They quickly and easily paired with my Windows PC, Android phone, and Android tablet.  I have used them for phone calls and Teams calls and people can't tell I'm using a BT headset.  No one has complained about the microphone quality.  The BlueTooth is smart enough to handle listening to music from one device and mute the audio when a call comes in from a second device, at least until you answer it.<br /><br />Now for the things I find annoying:<br /><br />-The Sennheiser app you must use to adjust the built-in equalizer.  The app itself is okay, but I don't like having to register just to use it.  Use a fake name and disposable email address.<br />-I wish these folded for travel or came with a hard case.  Not really a complaint for the price paid.<br />-Noise cancelling would be nice. (again, not really a complaint for the price)<br />-An option to connect with a cord would be nice.  (again not a complaint - I knew what I was buying)<br />-My only real, relevant complaint:  If you're connected to multiple devices and you go out of range of one, the headphones will remind you incessantly every 30 seconds or so that you've ""lost connection"", even if the device is miles in your rear view mirror at that point.  I wish there was a way to turn this reminder off, though turning the headphones off and back on again and letting them pair again with the remaining device(s) makes the nag go away.<br />-Oh, and the fake British voice that this and so many BT audio devices seem to use to report information is not terrible, but mildly annoying.",[],B08N1RHYTB,B08N1RHYTB,AGFKJ74TFHMOXTKANZGBZ7UWNG3Q,2023-01-11 16:42:40.468,5,True,493
37798,4,Kind of disappointed,"First: If you buy the LTE version-your provider will charge an activation fee and a monthly fee. I bring this up as I was unaware and kind of shocked. Big rip off from the provider, should work with your current phone number and not be charged extra. Mine came with a grey colored band, rubber, that will probably not be good in the summer in the deep south. It is M/L-adjustable, guessing up to approx. 8-8.3 wrist. but not sure if ok for someone with a small wrist. I had the gear 3 classic previously, I'd still have it if my house was not robbed. This one was advertised as smaller in size. It is not. More of a bump on the back and still is very bulky and big. even at 45mm, it seems just like my old watch at 46mm. The front ring that moved on the top is now only available on the 4 model. Instead of the ring moving-you just slide your finger around the top and that does the same as the moveable ring. This does not have as many faces as my old watch and you cannot use most of the old ones on this new watch, which I am not really happy about. Seems they have eliminated the free ones to make you pay. I REALLY do like the function that you can change the orientation which was not available on the 3, but is now available on the 4 and 5. I don't wear my watch like the traditional way, so this is great for me. Not sure about the battery life yet. Been playing with it for 2 days now getting everything set up. Seems like this is geared more to the excercise world than the just plain watch world that just wants cool functions. I picked this one as they show the battery life is better than the 4. LAST BUT NOT LEAST: It comes with a charger, but not complete. The round magnetic peice that sits on the back of your watch on one end of the cable and a USB C plug on the other. So unless you have a laptop that has a USB C plug on it, you have to buy an adapter that the USB C plugs into and then into a wall outlet or USB C F to USB A adapter converter.  Which should come with it, but does not.  I had to buy one as my laptop does not have usb c. Hope some of this helps someone.",[],B0B2J4TV97,B0C4ZGSNH3,AEQUAW46FL67QI26VUZ3IV2FPERQ,2023-02-06 15:33:11.030,13,False,493
239277,3,It promises but fails sometimes on the delivery,"Product arrived on time and in good condition.  It came with good directions with all words spelled correctly and in good proper composed English.  It comes with the main remote controller rounded square thing hub (I don’t really know what to call it, it’s a remote but looks like a hub) and a USB power cable.  Set their app up on your phone and it then walks you through the whole set up process to get all your devices linked, it’s fairly easy.  If it doesn’t have your device, it will learn from your old remote or you can input its specific frequency, pretty cool.  It has a nice user face and easy to understand system.  You can set up scenes and have them function at warranted times and on specified day(s).  It has a lot of flexibility.  You can also now use Sari with HomeKit, works well.  I use my controller to turn on/off my TV scenes, light scenes and automatic roller blinds.  Everything works well most of the times, Sometimes I have to repeat a scene a few times to get everything working correctly, and often for my automatic roller blinds.  I had them closing at 9pm but 50% of the blinds will be closed, I would have to send the “close blind” scene a few times to get them all closed.  I know have the blinds closing at 9pm, 9:01pm, 9:02pm and 9:03pm. That way the signal would be sent 4 times and it closes all the roller blinds 90% of the time now.  I’m to bothered to set more times up at this moment, like 9:05pm, 9:06pm, etc. (plus I shouldn’t have to), so I just deal with the 90% success rate for now.  A few other devices I have the same problem with but less frequently.  So, it’s nice product over all, but getting your linked devices to all properly line up and function correctly when needed, is a hit or miss.  For now, it hits enough we’re I and my non-electronic understanding family actually don’t mind, so I’m giving my recommendation for this product to my family, friends and all who read this review.  Happy shopping!!",[],B08LKWZF8X,B08LKWZF8X,AEZKAJB3JKLMRBCV2COKSDAIB76Q,2023-02-13 06:12:53.486,0,False,493
663539,2,"Low cost switch, but don't believe the feature set in the listing.","While this may be a reasonable, low-cost GbE switch, I find the specs and documentation a bit lacking.  Here's a list of my issues with it:<br />1) The box indicates ""Smart Switch"", and the front label indicates ""Intelligent Switch"", but yet it is an unmanaged switch.  I am not sure when ""unmanaged"" became ""smart"", but this seems misleading to me. If you are looking for a managed switch, look elsewhere.<br />2) Both the description and the docs indicate ""PoE"", and the manual specifically states ""it also provides direct current power to the equipment"" -- yet the unit cannot receive power over the Ethernet line (I checked it with my own PoE switch) and the power adapter included is surely not capable of providing PoE to any downstream devices.  Another possibly-deceptive, or at least unclear, indication.  If you need PoE, look elsewhere.<br />3) High latency.  While I did not measure it, this switch purports to have latency under 150us. This is relatively high for a GbE switch, which is typically in the 50-125us range.  Again, the average person may not care, but if low latency is important to you, then look elsewhere.<br />4) The power input transformer provides 5V 1A (5W) through a standard 2.1x5.5mm barrel plug.  I suppose it MIGHT be possible to use a PoE to USB power adapter and use PoE to power this unit, but the use of a barrel connector instead of a standard USB port would make this more tricky.<br />5) The online listing shows ""5-16V input power"", but the documentation makes NO mention of this. If this piece of data is accurate, then I would expect that a 12V transformer with standard barrel connector, or a PoE->12V adapter could work to power this switch.  However, given all of the other misleading text, I cannot say whether such a configuration would work or not, and I wasn't about to test it on my own unit.<br /><br />All is not lost, though -- if you are in a small home or apartment and just need to add a few more devices at a very low price point, then this may be what you want.  Caveat emptor.",[],B0BR8YDFRK,B0C1Z3SHSB,AGY4XTUYMAINLXFAS5BLSIVHNZQQ,2023-03-12 16:57:54.574,0,False,493
